ShipmentID,OrderID,Carrier,TrackingNumber,ShipmentDateTime,EstimatedDeliveryDateTime,ActualDeliveryDateTime,ShipmentStatus,IsDelayed,ShippingMethod,ShippingCost
190,198,USPS,9400 2938 8482 8875,2025-07-20 09:32:57,2025-07-25 09:32:57,2025-07-25 09:32:57,Delivered,False,Standard,0.00
191,199,USPS,9400 8106 5052 6090,2025-08-09 21:33:25,2025-08-16 21:33:25,2025-08-15 21:33:25,Delivered,False,Standard,5.99
192,200,UPS,1Z9599535412952433,2025-08-14 04:44:44,2025-08-20 04:44:44,2025-08-19 04:44:44,Delivered,False,Standard,5.99
193,202,USPS,9400 7014 8386 1968,2025-09-03 10:16:00,2025-09-06 10:16:00,2025-09-05 10:16:00,Delivered,False,Standard,0.00
194,203,UPS,1Z4964217494673610,2025-09-14 22:32:02,2025-09-15 22:32:02,2025-09-15 22:32:02,Delivered,False,Next-Day,0.00
195,204,FedEx,51151 87064 76776,2025-09-18 02:31:23,2025-09-25 02:31:23,2025-09-24 02:31:23,Delivered,False,Standard,0.00
196,205,FedEx,60259 43040 39460,2025-11-18 08:14:09,2025-11-21 08:14:09,2025-11-20 08:14:09,Delivered,False,Standard,0.00
197,206,USPS,9400 4830 9335 9478,2025-11-20 11:41:32,2025-11-23 11:41:32,2025-11-22 11:41:32,Delivered,False,Standard,0.00
198,207,UPS,1Z5223108544580783,2025-11-23 13:37:38,2025-11-28 13:37:38,2025-11-27 13:37:38,Delivered,False,Standard,5.99
199,208,UPS,1Z9777728977523639,2025-12-14 03:31:33,2025-12-19 03:31:33,2025-12-24 03:31:33,Delivered,True,Standard,0.00
200,209,UPS,1Z1604949277435366,2026-01-11 09:22:43,2026-01-18 09:22:43,2026-01-18 09:22:43,Delivered,False,Standard,5.99
201,210,USPS,9400 2118 3466 6061,2026-01-13 05:11:22,2026-01-17 05:11:22,2026-01-16 05:11:22,Delivered,False,Standard,0.00
202,211,FedEx,26491 56993 02509,2026-01-25 05:18:29,2026-01-29 05:18:29,2026-01-28 05:18:29,Delivered,False,Standard,0.00
203,212,USPS,9400 5491 1987 9430,2026-02-03 04:30:51,2026-02-10 04:30:51,2026-02-15 04:30:51,Delivered,True,Standard,0.00
204,213,FedEx,93494 25253 95506,2026-02-18 14:34:40,2026-02-24 14:34:40,2026-02-23 14:34:40,Delivered,False,Standard,5.99
205,214,USPS,9400 1350 7647 3850,2026-02-22 14:28:16,2026-02-28 14:28:16,2026-02-28 14:28:16,Delivered,False,Standard,0.00
206,215,USPS,9400 3339 5992 3027,2026-03-08 09:40:31,2026-03-14 09:40:31,2026-03-13 09:40:31,Delivered,False,Standard,0.00
207,216,USPS,9400 1713 1896 9826,2026-04-07 08:26:27,2026-04-10 08:26:27,2026-04-10 08:26:27,Delivered,False,Standard,0.00
208,217,USPS,9400 6766 1816 8458,2026-04-15 07:19:05,2026-04-20 07:19:05,2026-04-21 07:19:05,Delivered,True,Standard,0.00
209,218,USPS,9400 5577 5069 1736,2026-04-16 08:51:03,2026-04-19 08:51:03,2026-04-18 08:51:03,Delivered,False,Standard,0.00
210,219,USPS,9400 9930 5790 6545,2026-04-25 11:40:44,2026-04-30 11:40:44,2026-04-29 11:40:44,Delivered,False,Standard,5.99
211,220,UPS,1Z2585723373286627,2026-05-24 22:48:20,2026-05-30 22:48:20,2026-05-30 22:48:20,Delivered,False,Standard,0.00
212,221,USPS,9400 9498 5500 2660,2026-05-30 06:33:29,2026-06-04 06:33:29,2026-06-03 06:33:29,Delivered,False,Standard,0.00
213,222,USPS,9400 7236 3764 1641,2026-05-29 20:34:08,2026-06-05 20:34:08,2026-06-04 20:34:08,Delivered,False,Standard,5.99
214,223,UPS,1Z7468919151372140,2026-05-30 04:35:12,2026-06-04 04:35:12,2026-06-04 04:35:12,Delivered,False,Standard,0.00
215,224,USPS,9400 8225 2689 3501,2026-06-26 13:59:17,2026-07-02 13:59:17,2026-07-01 13:59:17,Delivered,False,Standard,5.99
216,225,UPS,1Z9928163247945684,2026-07-02 11:48:34,2026-07-08 11:48:34,2026-07-08 11:48:34,Delivered,False,Standard,5.99
217,226,UPS,1Z7347801076726824,2026-07-10 18:14:04,2026-07-17 18:14:04,,Damaged,False,Standard,0.00
218,227,UPS,1Z2689498901196102,2026-08-01 03:39:41,2026-08-04 03:39:41,2026-08-03 03:39:41,Delivered,False,Standard,5.99
219,228,USPS,9400 1620 4195 6375,2026-08-03 00:46:57,2026-08-09 00:46:57,2026-08-09 00:46:57,Delivered,False,Standard,0.00
220,229,USPS,9400 1870 1146 3603,2026-08-16 10:04:48,2026-08-20 10:04:48,2026-08-19 10:04:48,Delivered,False,Standard,0.00
221,230,FedEx,67590 88399 70969,2026-08-26 04:53:21,2026-08-28 04:53:21,2026-08-27 04:53:21,Delivered,False,Two-Day,0.00
222,231,UPS,1Z2575429003456058,2026-08-31 05:52:28,2026-09-04 05:52:28,2026-09-04 05:52:28,Delivered,False,Standard,0.00
223,232,UPS,1Z9423055864810383,2026-02-17 03:49:56,2026-02-21 03:49:56,2026-02-21 03:49:56,Delivered,False,Standard,0.00
224,233,UPS,1Z8914205665610905,2026-03-30 06:58:27,2026-04-05 06:58:27,2026-04-05 06:58:27,Delivered,False,Standard,5.99
225,234,FedEx,90498 80962 48326,2026-07-02 09:01:57,2026-07-03 09:01:57,2026-07-02 09:01:57,Delivered,False,Next-Day,0.00
226,235,UPS,1Z3000567418876274,2023-09-12 10:51:45,2023-09-17 10:51:45,2023-09-17 10:51:45,Delivered,False,Standard,0.00
227,236,USPS,9400 9585 1875 8432,2024-04-13 22:05:05,2024-04-17 22:05:05,2024-04-17 22:05:05,Delivered,False,Standard,5.99
228,237,USPS,9400 5616 8685 3596,2024-09-02 07:35:26,2024-09-09 07:35:26,2024-09-08 07:35:26,Delivered,False,Standard,5.99
229,238,UPS,1Z6228984182706284,2025-04-13 18:05:35,2025-04-17 18:05:35,2025-04-16 18:05:35,Delivered,False,Standard,5.99
230,239,UPS,1Z8265852812794260,2026-08-04 09:57:53,2026-08-09 09:57:53,2026-08-09 09:57:53,Delivered,False,Standard,5.99
231,240,FedEx,11150 47864 49542,2024-06-24 22:46:35,2024-06-26 22:46:35,2024-06-25 22:46:35,Delivered,False,Two-Day,0.00
232,241,UPS,1Z9137847725734899,2024-06-26 07:34:32,2024-07-03 07:34:32,2024-07-03 07:34:32,Delivered,False,Standard,0.00
233,242,FedEx,55971 87181 84832,2024-08-14 15:48:59,2024-08-19 15:48:59,,Damaged,False,Standard,5.99
234,243,FedEx,29591 40324 50735,2024-10-11 05:18:59,2024-10-17 05:18:59,2024-10-17 05:18:59,Delivered,False,Standard,0.00
235,244,USPS,9400 2137 5582 8864,2024-11-17 20:24:08,2024-11-20 20:24:08,2024-11-23 20:24:08,Delivered,True,Standard,5.99
236,245,FedEx,83125 13683 26040,2025-05-02 23:10:32,2025-05-05 23:10:32,2025-05-05 23:10:32,Delivered,False,Standard,5.99
237,246,UPS,1Z2287984685637588,2025-09-17 13:41:44,2025-09-22 13:41:44,2025-09-22 13:41:44,Delivered,False,Standard,0.00
238,247,USPS,9400 7816 9040 8122,2025-09-26 06:28:58,2025-09-29 06:28:58,2025-10-02 06:28:58,Delivered,True,Standard,0.00
239,248,FedEx,75494 33491 34798,2025-10-01 10:00:58,2025-10-08 10:00:58,2025-10-07 10:00:58,Delivered,False,Standard,5.99
240,249,UPS,1Z2987424762263126,2025-11-15 03:04:03,2025-11-17 03:04:03,2025-11-17 03:04:03,Delivered,False,Two-Day,0.00
241,250,UPS,1Z4371274304856491,2025-12-18 01:45:49,2025-12-20 01:45:49,2025-12-20 01:45:49,Delivered,False,Two-Day,12.99
242,251,USPS,9400 8517 8924 8302,2026-05-12 00:42:46,2026-05-19 00:42:46,2026-05-18 00:42:46,Delivered,False,Standard,0.00
243,252,UPS,1Z8359041417308408,2026-05-14 23:26:45,2026-05-16 23:26:45,2026-05-16 23:26:45,Delivered,False,Two-Day,0.00
244,253,FedEx,59138 73915 58957,2026-05-18 08:56:06,2026-05-20 08:56:06,2026-05-19 08:56:06,Delivered,False,Two-Day,12.99
245,254,UPS,1Z5802113489005376,2026-07-25 19:08:06,2026-07-28 19:08:06,2026-07-27 19:08:06,Delivered,False,Standard,5.99
246,255,FedEx,96886 38286 09417,2023-06-03 18:49:54,2023-06-07 18:49:54,2023-06-07 18:49:54,Delivered,False,Standard,0.00
247,256,FedEx,32492 95414 87271,2023-08-05 13:26:28,2023-08-10 13:26:28,2023-08-09 13:26:28,Delivered,False,Standard,0.00
248,257,UPS,1Z4742290132558245,2023-08-14 03:48:03,2023-08-16 03:48:03,2023-08-16 03:48:03,Delivered,False,Two-Day,0.00
249,258,FedEx,16489 30600 62870,2023-09-14 16:34:50,2023-09-17 16:34:50,2023-09-17 16:34:50,Delivered,False,Standard,0.00
250,259,USPS,9400 1801 3645 2986,2024-02-03 05:12:10,2024-02-10 05:12:10,2024-02-10 05:12:10,Delivered,False,Standard,0.00
251,260,UPS,1Z3521722810883304,2024-02-10 21:07:48,2024-02-12 21:07:48,2024-02-12 21:07:48,Delivered,False,Two-Day,0.00
252,261,FedEx,31231 28857 36687,2024-07-19 02:31:45,2024-07-20 02:31:45,2024-07-19 02:31:45,Delivered,False,Next-Day,0.00
253,262,UPS,1Z9726758304775181,2024-08-21 21:56:03,2024-08-23 21:56:03,2024-08-23 21:56:03,Delivered,False,Two-Day,0.00
254,263,UPS,1Z1399426633076634,2024-10-08 06:58:01,2024-10-10 06:58:01,2024-10-10 06:58:01,Delivered,False,Two-Day,0.00
255,264,FedEx,25669 48873 88835,2024-12-20 21:08:34,2024-12-24 21:08:34,2024-12-24 21:08:34,Delivered,False,Standard,0.00
256,265,USPS,9400 9167 1510 4829,2025-01-19 21:41:22,2025-01-25 21:41:22,2025-01-25 21:41:22,Delivered,False,Standard,0.00
257,266,UPS,1Z8366998658664883,2025-02-04 04:50:23,2025-02-08 04:50:23,2025-02-07 04:50:23,Delivered,False,Standard,0.00
258,267,UPS,1Z6586352461018293,2025-02-23 02:55:01,2025-02-26 02:55:01,2025-02-25 02:55:01,Delivered,False,Standard,0.00
259,268,UPS,1Z4407288971050428,2025-03-18 04:58:06,2025-03-21 04:58:06,2025-03-20 04:58:06,Delivered,False,Standard,0.00
260,269,USPS,9400 8524 7645 8015,2025-06-02 04:58:23,2025-06-07 04:58:23,2025-06-07 04:58:23,Delivered,False,Standard,5.99
261,270,FedEx,24829 87785 45273,2025-07-31 04:25:36,2025-08-03 04:25:36,2025-08-02 04:25:36,Delivered,False,Standard,0.00
262,271,FedEx,20924 88873 21847,2025-09-06 10:03:51,2025-09-10 10:03:51,2025-09-10 10:03:51,Delivered,False,Standard,0.00
263,272,FedEx,42922 63542 48103,2025-11-17 17:55:36,2025-11-19 17:55:36,2025-11-18 17:55:36,Delivered,False,Two-Day,0.00
264,273,FedEx,70898 31224 09654,2026-01-18 02:39:58,2026-01-20 02:39:58,2026-01-19 02:39:58,Delivered,False,Two-Day,0.00
265,274,USPS,9400 6787 5664 2882,2026-05-08 04:22:18,2026-05-11 04:22:18,2026-05-11 04:22:18,Delivered,False,Standard,5.99
266,276,FedEx,86877 68839 37245,2026-06-20 03:09:58,2026-06-25 03:09:58,2026-06-25 03:09:58,Delivered,False,Standard,0.00
267,277,USPS,9400 9761 8220 9585,2026-07-10 02:01:36,2026-07-13 02:01:36,2026-07-12 02:01:36,Delivered,False,Standard,5.99
268,278,UPS,1Z2651416256697859,2026-08-12 01:56:47,2026-08-14 01:56:47,2026-08-13 01:56:47,Delivered,False,Two-Day,12.99
269,279,FedEx,89317 28385 52615,2024-06-05 13:38:32,2024-06-09 13:38:32,2024-06-09 13:38:32,Delivered,False,Standard,0.00
270,280,FedEx,19495 34829 54882,2024-08-27 18:43:53,2024-08-28 18:43:53,2024-08-28 18:43:53,Delivered,False,Next-Day,24.99
271,281,USPS,9400 3571 6919 6962,2024-09-27 01:53:25,2024-09-30 01:53:25,2024-09-30 01:53:25,Delivered,False,Standard,0.00
272,282,FedEx,69819 28682 02240,2024-11-07 23:14:34,2024-11-09 23:14:34,2024-11-08 23:14:34,Delivered,False,Two-Day,12.99
273,283,UPS,1Z4819202502264213,2024-12-31 13:55:39,2025-01-02 13:55:39,2025-01-01 13:55:39,Delivered,False,Two-Day,0.00
274,284,USPS,9400 2320 2509 5371,2025-02-04 15:23:21,2025-02-08 15:23:21,2025-02-07 15:23:21,Delivered,False,Standard,0.00
275,285,USPS,9400 7041 6809 1486,2025-02-23 06:40:36,2025-02-28 06:40:36,2025-02-28 06:40:36,Delivered,False,Standard,5.99
276,286,FedEx,14438 54523 23097,2025-03-18 07:43:13,2025-03-23 07:43:13,2025-03-22 07:43:13,Delivered,False,Standard,5.99
277,287,FedEx,32951 37390 00630,2025-03-18 23:11:02,2025-03-24 23:11:02,2025-03-24 23:11:02,Delivered,False,Standard,0.00
278,288,UPS,1Z4174108569797252,2025-05-16 00:52:32,2025-05-22 00:52:32,2025-05-22 00:52:32,Delivered,False,Standard,0.00
279,289,USPS,9400 5358 4963 4325,2025-05-23 06:02:52,2025-05-29 06:02:52,2025-05-28 06:02:52,Delivered,False,Standard,5.99
280,290,FedEx,38754 84144 54829,2025-07-27 00:35:14,2025-07-29 00:35:14,2025-07-29 00:35:14,Delivered,False,Two-Day,0.00
281,291,UPS,1Z3527701468285003,2025-07-30 07:13:39,2025-08-01 07:13:39,2025-08-01 07:13:39,Delivered,False,Two-Day,12.99
282,292,UPS,1Z4807448476723669,2025-09-13 21:47:00,2025-09-20 21:47:00,2025-09-20 21:47:00,Delivered,False,Standard,0.00
283,293,UPS,1Z7149435515566545,2025-11-07 23:44:43,2025-11-13 23:44:43,2025-11-13 23:44:43,Delivered,False,Standard,0.00
284,294,USPS,9400 7238 7066 3478,2025-11-19 18:20:26,2025-11-23 18:20:26,2025-11-22 18:20:26,Delivered,False,Standard,0.00
285,295,FedEx,95294 39544 39341,2025-11-25 15:12:18,2025-11-27 15:12:18,2025-11-27 15:12:18,Delivered,False,Two-Day,0.00
286,296,UPS,1Z3413349409919085,2026-01-05 03:27:43,2026-01-07 03:27:43,2026-01-07 03:27:43,Delivered,False,Two-Day,0.00
287,297,UPS,1Z2267723017439816,2026-01-14 07:31:48,2026-01-16 07:31:48,2026-01-16 07:31:48,Delivered,False,Two-Day,0.00
288,298,UPS,1Z3296588055230454,2026-01-17 08:11:56,2026-01-20 08:11:56,2026-01-20 08:11:56,Delivered,False,Standard,0.00
289,299,USPS,9400 7913 7903 7398,2026-02-13 04:34:07,2026-02-17 04:34:07,2026-02-16 04:34:07,Delivered,False,Standard,0.00
290,300,FedEx,81908 08223 43763,2026-02-24 20:09:56,2026-03-03 20:09:56,2026-03-02 20:09:56,Delivered,False,Standard,0.00
291,301,USPS,9400 2623 1414 1567,2026-03-16 05:23:31,2026-03-20 05:23:31,2026-03-19 05:23:31,Delivered,False,Standard,5.99
292,302,USPS,9400 9224 5898 7935,2026-04-01 02:11:27,2026-04-06 02:11:27,2026-04-06 02:11:27,Delivered,False,Standard,5.99
293,303,UPS,1Z4223562059482088,2026-05-12 14:43:15,2026-05-18 14:43:15,2026-05-18 14:43:15,Delivered,False,Standard,0.00
294,304,UPS,1Z4581540373424232,2026-07-28 02:31:26,2026-08-01 02:31:26,2026-08-01 02:31:26,Delivered,False,Standard,0.00
295,305,UPS,1Z4055303733928080,2026-07-27 08:09:16,2026-08-02 08:09:16,2026-08-01 08:09:16,Delivered,False,Standard,5.99
296,306,FedEx,38816 33216 07835,2024-05-11 01:27:44,2024-05-15 01:27:44,2024-05-14 01:27:44,Delivered,False,Standard,0.00
297,307,USPS,9400 7045 8920 3417,2024-06-03 21:02:28,2024-06-09 21:02:28,2024-06-08 21:02:28,Delivered,False,Standard,0.00
298,308,USPS,9400 1085 4598 4764,2024-06-12 19:05:14,2024-06-19 19:05:14,2024-06-19 19:05:14,Delivered,False,Standard,0.00
299,309,FedEx,51708 05811 92731,2024-08-01 13:07:34,2024-08-06 13:07:34,2024-08-05 13:07:34,Delivered,False,Standard,0.00
300,310,UPS,1Z3525616446734763,2024-10-12 06:20:49,2024-10-14 06:20:49,2024-10-13 06:20:49,Delivered,False,Two-Day,0.00
301,311,USPS,9400 7995 3430 9818,2024-11-13 01:05:47,2024-11-17 01:05:47,2024-11-17 01:05:47,Delivered,False,Standard,0.00
302,312,UPS,1Z6006119080532896,2025-01-14 08:17:47,2025-01-21 08:17:47,2025-01-21 08:17:47,Delivered,False,Standard,0.00
303,313,UPS,1Z1031683787681663,2025-02-13 22:03:09,2025-02-16 22:03:09,2025-02-15 22:03:09,Delivered,False,Standard,5.99
304,314,FedEx,42397 74515 36496,2025-03-04 16:19:12,2025-03-08 16:19:12,2025-03-08 16:19:12,Delivered,False,Standard,0.00
305,315,USPS,9400 9098 8164 9794,2025-07-14 01:33:42,2025-07-20 01:33:42,2025-07-19 01:33:42,Delivered,False,Standard,5.99
306,316,USPS,9400 3145 6179 7480,2025-12-01 22:44:44,2025-12-08 22:44:44,2025-12-08 22:44:44,Delivered,False,Standard,0.00
307,317,FedEx,74544 93056 95310,2026-01-17 22:07:37,2026-01-19 22:07:37,2026-01-18 22:07:37,Delivered,False,Two-Day,12.99
308,319,USPS,9400 4859 3279 7564,2026-03-12 08:22:21,2026-03-16 08:22:21,2026-03-15 08:22:21,Delivered,False,Standard,0.00
309,320,UPS,1Z7730974046951034,2026-06-28 18:01:24,2026-07-03 18:01:24,2026-07-03 18:01:24,Delivered,False,Standard,5.99
310,321,UPS,1Z5657726737396793,2026-07-14 15:48:50,2026-07-18 15:48:50,2026-07-18 15:48:50,Delivered,False,Standard,0.00
311,322,USPS,9400 1334 2157 4126,2026-07-22 08:39:32,2026-07-27 08:39:32,2026-07-27 08:39:32,Delivered,False,Standard,0.00
312,324,UPS,1Z2289555357956496,2023-07-01 15:17:28,2023-07-06 15:17:28,2023-07-05 15:17:28,Delivered,False,Standard,0.00
313,325,UPS,1Z3419181742464731,2023-11-22 22:28:49,2023-11-26 22:28:49,2023-11-26 22:28:49,Delivered,False,Standard,0.00
314,326,UPS,1Z3174013117247662,2023-11-28 10:39:51,2023-12-01 10:39:51,2023-11-30 10:39:51,Delivered,False,Standard,0.00
315,327,UPS,1Z4119465663280655,2023-12-29 14:25:11,2023-12-31 14:25:11,2023-12-30 14:25:11,Delivered,False,Two-Day,0.00
316,328,UPS,1Z3266184861024110,2024-02-02 05:28:10,2024-02-05 05:28:10,2024-02-05 05:28:10,Delivered,False,Standard,0.00
317,329,UPS,1Z3379145952384509,2024-02-04 12:35:15,2024-02-07 12:35:15,2024-02-07 12:35:15,Delivered,False,Standard,0.00
318,330,FedEx,29118 10585 33274,2024-03-17 06:11:20,2024-03-19 06:11:20,2024-03-19 06:11:20,Delivered,False,Two-Day,0.00
319,331,USPS,9400 8664 6634 6819,2024-07-02 02:58:57,2024-07-06 02:58:57,2024-07-05 02:58:57,Delivered,False,Standard,5.99
320,332,USPS,9400 5121 3721 9528,2024-09-12 16:09:42,2024-09-16 16:09:42,2024-09-16 16:09:42,Delivered,False,Standard,0.00
321,333,USPS,9400 8828 5058 3310,2024-12-22 13:40:38,2024-12-26 13:40:38,2024-12-25 13:40:38,Delivered,False,Standard,5.99
322,334,FedEx,58363 46365 93290,2025-03-06 06:07:22,2025-03-11 06:07:22,2025-03-10 06:07:22,Delivered,False,Standard,0.00
323,335,UPS,1Z2316379323408189,2025-04-16 15:35:42,2025-04-20 15:35:42,2025-04-20 15:35:42,Delivered,False,Standard,0.00
324,336,USPS,9400 9931 5442 2900,2025-08-31 23:20:52,2025-09-04 23:20:52,2025-09-04 23:20:52,Delivered,False,Standard,0.00
325,337,USPS,9400 3043 4689 5768,2025-09-17 12:55:01,2025-09-24 12:55:01,2025-09-24 12:55:01,Delivered,False,Standard,5.99
326,338,FedEx,58359 26489 17895,2026-02-17 14:09:01,2026-02-21 14:09:01,2026-02-20 14:09:01,Delivered,False,Standard,0.00
327,340,UPS,1Z2285952335239540,2026-08-13 07:18:24,2026-08-16 07:18:24,2026-08-16 07:18:24,Delivered,False,Standard,5.99
328,341,FedEx,67652 67696 86937,2026-08-17 21:05:15,2026-08-20 21:05:15,2026-08-19 21:05:15,Delivered,False,Standard,0.00
329,342,FedEx,28266 34211 33998,2023-07-28 16:39:42,2023-07-30 16:39:42,2023-07-29 16:39:42,Delivered,False,Two-Day,0.00
330,343,UPS,1Z1361846339280597,2023-08-28 09:02:18,2023-08-30 09:02:18,2023-08-29 09:02:18,Delivered,False,Two-Day,12.99
331,344,UPS,1Z3284718732862671,2023-09-06 00:51:57,2023-09-10 00:51:57,2023-09-09 00:51:57,Delivered,False,Standard,0.00
332,345,USPS,9400 7284 6654 1142,2023-09-19 00:51:21,2023-09-24 00:51:21,2023-09-24 00:51:21,Delivered,False,Standard,0.00
333,346,USPS,9400 2524 8042 6436,2023-10-14 22:15:34,2023-10-18 22:15:34,2023-10-18 22:15:34,Delivered,False,Standard,5.99
334,347,UPS,1Z8000531204559889,2023-11-23 19:35:25,2023-11-29 19:35:25,2023-11-29 19:35:25,Delivered,False,Standard,0.00
335,348,USPS,9400 9628 6530 2753,2023-12-07 08:30:09,2023-12-11 08:30:09,2023-12-11 08:30:09,Delivered,False,Standard,0.00
336,350,USPS,9400 3809 6622 2309,2024-02-14 19:50:41,2024-02-21 19:50:41,2024-02-20 19:50:41,Delivered,False,Standard,0.00
337,351,USPS,9400 1593 1433 3460,2024-02-25 19:14:27,2024-03-03 19:14:27,2024-03-02 19:14:27,Delivered,False,Standard,0.00
338,352,USPS,9400 1303 9923 1111,2024-05-31 13:41:07,2024-06-04 13:41:07,2024-06-03 13:41:07,Delivered,False,Standard,0.00
339,353,USPS,9400 8754 6823 2231,2024-06-04 07:34:49,2024-06-09 07:34:49,2024-06-08 07:34:49,Delivered,False,Standard,5.99
340,354,UPS,1Z4904413280223606,2024-06-14 06:01:34,2024-06-17 06:01:34,2024-06-17 06:01:34,Delivered,False,Standard,0.00
341,355,FedEx,35418 91909 17190,2024-06-22 05:46:11,2024-06-25 05:46:11,2024-06-25 05:46:11,Delivered,False,Standard,0.00
342,356,FedEx,31005 17538 90181,2024-06-24 16:24:44,2024-06-29 16:24:44,2024-06-29 16:24:44,Delivered,False,Standard,0.00
343,357,UPS,1Z5884730576604450,2024-07-12 15:04:13,2024-07-17 15:04:13,2024-07-16 15:04:13,Delivered,False,Standard,5.99
344,358,FedEx,77502 18564 02688,2024-07-28 22:10:59,2024-07-31 22:10:59,2024-07-30 22:10:59,Delivered,False,Standard,0.00
345,359,FedEx,39723 38994 27564,2024-08-13 23:34:00,2024-08-14 23:34:00,2024-08-14 23:34:00,Delivered,False,Next-Day,0.00
346,360,FedEx,10881 34603 48039,2024-08-14 22:08:36,2024-08-15 22:08:36,,Damaged,False,Next-Day,0.00
347,361,USPS,9400 8154 3533 6923,2024-09-08 19:10:05,2024-09-13 19:10:05,2024-09-12 19:10:05,Delivered,False,Standard,5.99
348,362,USPS,9400 3193 6365 5142,2024-09-09 08:15:14,2024-09-13 08:15:14,2024-09-13 08:15:14,Delivered,False,Standard,0.00
349,363,USPS,9400 4234 2375 1584,2024-09-25 04:05:12,2024-10-02 04:05:12,2024-10-02 04:05:12,Delivered,False,Standard,0.00
350,364,USPS,9400 8453 2691 5118,2024-10-05 17:40:22,2024-10-08 17:40:22,2024-10-07 17:40:22,Delivered,False,Standard,0.00
351,366,FedEx,31016 81400 83847,2024-12-20 16:50:55,2024-12-24 16:50:55,2024-12-24 16:50:55,Delivered,False,Standard,5.99
352,367,UPS,1Z9662064155979012,2025-02-01 06:49:30,2025-02-05 06:49:30,2025-02-04 06:49:30,Delivered,False,Standard,0.00
353,368,USPS,9400 4525 4493 7604,2025-02-21 05:50:16,2025-02-26 05:50:16,2025-02-25 05:50:16,Delivered,False,Standard,0.00
354,369,USPS,9400 2047 6008 7374,2025-03-27 15:06:57,2025-03-31 15:06:57,2025-03-31 15:06:57,Delivered,False,Standard,5.99
355,370,FedEx,54380 50326 27254,2025-05-01 19:33:02,2025-05-07 19:33:02,2025-05-07 19:33:02,Delivered,False,Standard,0.00
356,371,FedEx,18891 64352 69224,2025-06-26 00:35:48,2025-07-03 00:35:48,2025-07-02 00:35:48,Delivered,False,Standard,5.99
357,372,UPS,1Z1319383943162134,2025-06-25 22:16:56,2025-07-01 22:16:56,2025-06-30 22:16:56,Delivered,False,Standard,0.00
358,373,USPS,9400 1026 3963 1593,2025-07-26 15:14:13,2025-07-30 15:14:13,2025-07-30 15:14:13,Delivered,False,Standard,0.00
359,374,USPS,9400 4336 6135 4698,2025-09-02 05:59:11,2025-09-07 05:59:11,,Lost,False,Standard,0.00
360,375,UPS,1Z5636349631011192,2025-10-14 13:36:41,2025-10-16 13:36:41,2025-10-16 13:36:41,Delivered,False,Two-Day,0.00
361,376,FedEx,66671 72898 97200,2025-10-29 06:44:31,2025-11-01 06:44:31,2025-11-01 06:44:31,Delivered,False,Standard,0.00
362,377,UPS,1Z6144189124697052,2025-11-08 04:40:21,2025-11-13 04:40:21,2025-11-12 04:40:21,Delivered,False,Standard,0.00
363,378,UPS,1Z3969717379837405,2025-11-12 23:35:56,2025-11-15 23:35:56,2025-11-15 23:35:56,Delivered,False,Standard,0.00
364,379,USPS,9400 9825 7534 1556,2025-11-14 19:46:15,2025-11-20 19:46:15,2025-11-20 19:46:15,Delivered,False,Standard,0.00
365,380,UPS,1Z8222928814999153,2025-12-05 11:36:31,2025-12-07 11:36:31,2025-12-06 11:36:31,Delivered,False,Two-Day,0.00
366,381,UPS,1Z3988485602966596,2025-12-26 12:03:35,2025-12-28 12:03:35,2025-12-28 12:03:35,Delivered,False,Two-Day,0.00
367,382,FedEx,39619 57559 98877,2025-12-29 04:46:03,2025-12-30 04:46:03,2025-12-29 04:46:03,Delivered,False,Next-Day,0.00
368,383,UPS,1Z6003666627070655,2026-01-12 22:23:57,2026-01-16 22:23:57,2026-01-16 22:23:57,Delivered,False,Standard,0.00
369,384,UPS,1Z6037215967469336,2026-02-05 01:56:57,2026-02-07 01:56:57,2026-02-06 01:56:57,Delivered,False,Two-Day,0.00
370,385,FedEx,52544 01177 62208,2026-02-09 07:11:53,2026-02-10 07:11:53,2026-02-09 07:11:53,Delivered,False,Next-Day,0.00
371,387,UPS,1Z3593305495951780,2026-06-09 15:44:30,2026-06-11 15:44:30,2026-06-10 15:44:30,Delivered,False,Two-Day,0.00
372,388,UPS,1Z1136065310627888,2026-06-11 18:36:06,2026-06-15 18:36:06,2026-06-14 18:36:06,Delivered,False,Standard,0.00
