OrderID,CustomerID,OrderDateTime,Subtotal,DiscountRate,DiscountAmount,ShippingMethod,Shipping,Tax,Total
306,17,2024-05-09 13:27:21,327.21,0.10,32.72,Standard,0.00,20.61,315.10
307,17,2024-06-02 14:01:30,843.34,0.15,126.50,Standard,0.00,50.18,767.02
308,17,2024-06-11 14:04:44,223.35,0.05,11.17,Standard,0.00,14.85,227.03
309,17,2024-07-31 11:07:26,692.81,0.15,103.92,Standard,0.00,41.22,630.11
310,17,2024-10-11 11:20:03,336.23,0.10,33.62,Two-Day,0.00,21.18,323.79
311,17,2024-11-11 18:04:18,281.78,0.10,28.18,Standard,0.00,17.75,271.35
312,17,2025-01-12 09:16:56,333.70,0.10,33.37,Standard,0.00,21.02,321.35
313,17,2025-02-12 07:02:47,29.39,0.00,0.00,Standard,5.99,2.48,37.86
314,17,2025-03-03 23:18:20,139.18,0.05,6.96,Standard,0.00,9.26,141.48
315,17,2025-07-13 13:32:11,67.51,0.00,0.00,Standard,5.99,5.15,78.65
316,17,2025-11-30 01:43:36,459.69,0.20,91.94,Standard,0.00,25.74,393.49
317,17,2026-01-17 11:07:24,61.90,0.00,0.00,Two-Day,12.99,5.24,80.13
318,17,2026-02-02 08:38:19,313.70,0.10,31.37,Standard,0.00,19.76,302.09
319,17,2026-03-11 20:21:15,240.53,0.10,24.05,Standard,0.00,15.15,231.63
320,17,2026-06-27 19:00:39,103.48,0.05,5.17,Standard,5.99,7.30,111.60
321,17,2026-07-13 09:47:32,713.85,0.15,107.08,Standard,0.00,42.47,649.24
322,17,2026-07-21 18:38:51,139.53,0.05,6.98,Standard,0.00,9.28,141.83
323,18,2023-06-15 18:10:48,18.00,0.00,0.00,Two-Day,12.99,2.17,33.16
324,18,2023-06-29 19:15:45,856.79,0.15,128.52,Standard,0.00,50.98,779.25
325,18,2023-11-21 13:28:28,873.77,0.15,131.07,Standard,0.00,51.99,794.69
326,18,2023-11-26 20:38:35,143.01,0.05,7.15,Standard,0.00,9.51,145.37
327,18,2023-12-28 17:23:13,193.40,0.05,9.67,Two-Day,0.00,12.86,196.59
328,18,2024-01-31 09:51:45,268.17,0.10,26.82,Standard,0.00,16.89,258.24
329,18,2024-02-03 12:34:54,167.09,0.05,8.35,Standard,0.00,11.11,169.85
330,18,2024-03-16 08:10:07,214.99,0.10,21.50,Two-Day,0.00,13.54,207.03
331,18,2024-06-30 13:58:48,96.70,0.00,0.00,Standard,5.99,7.19,109.88
332,18,2024-09-11 21:08:16,231.29,0.05,11.56,Standard,0.00,15.38,235.11
333,18,2024-12-20 17:39:15,124.35,0.05,6.22,Standard,5.99,8.69,132.81
334,18,2025-03-05 02:06:25,405.93,0.10,40.59,Standard,0.00,25.57,390.91
335,18,2025-04-15 08:35:33,785.17,0.15,117.78,Standard,0.00,46.72,714.11
336,18,2025-08-30 22:19:49,282.68,0.10,28.27,Standard,0.00,17.81,272.22
337,18,2025-09-16 22:53:04,124.35,0.05,6.22,Standard,5.99,8.69,132.81
338,18,2026-02-16 07:08:24,1198.89,0.15,179.83,Standard,0.00,71.33,1090.39
339,18,2026-06-29 09:37:42,348.56,0.20,69.71,Standard,0.00,19.52,298.37
340,18,2026-08-10 18:00:27,44.40,0.10,4.44,Standard,5.99,3.22,49.17
341,18,2026-08-16 18:03:45,305.70,0.20,61.14,Standard,0.00,17.12,261.68
342,19,2023-07-27 20:38:30,189.10,0.05,9.46,Two-Day,0.00,12.57,192.21
343,19,2023-08-27 14:01:12,122.59,0.05,6.13,Two-Day,12.99,9.06,138.51
344,19,2023-09-04 12:50:12,216.64,0.05,10.83,Standard,0.00,14.41,220.22
345,19,2023-09-17 08:51:14,167.10,0.05,8.36,Standard,0.00,11.11,169.85
346,19,2023-10-13 19:13:44,110.60,0.05,5.53,Standard,5.99,7.77,118.83
347,19,2023-11-21 20:34:15,365.93,0.10,36.59,Standard,0.00,23.05,352.39
348,19,2023-12-05 13:28:19,462.79,0.10,46.28,Standard,0.00,29.16,445.67
349,19,2024-01-16 11:09:09,385.51,0.10,38.55,Two-Day,0.00,24.29,371.25
350,19,2024-02-12 19:49:25,603.36,0.15,90.50,Standard,0.00,35.90,548.76
351,19,2024-02-24 17:14:06,216.64,0.05,10.83,Standard,0.00,14.41,220.22
352,19,2024-05-29 20:40:06,514.51,0.15,77.18,Standard,0.00,30.61,467.94
353,19,2024-06-02 12:34:38,18.00,0.00,0.00,Standard,5.99,1.68,25.67
354,19,2024-06-12 17:00:37,434.45,0.10,43.45,Standard,0.00,27.37,418.37
355,19,2024-06-20 17:45:41,202.61,0.05,10.13,Standard,0.00,13.47,205.95
356,19,2024-06-23 18:24:12,253.87,0.10,25.39,Standard,0.00,15.99,244.47
357,19,2024-07-11 11:03:38,57.50,0.00,0.00,Standard,5.99,4.44,67.93
358,19,2024-07-28 09:10:01,748.04,0.15,112.21,Standard,0.00,44.51,680.34
359,19,2024-08-13 20:32:08,185.35,0.05,9.27,Next-Day,0.00,12.33,188.41
360,19,2024-08-14 11:07:51,481.89,0.10,48.19,Next-Day,0.00,30.36,464.06
361,19,2024-09-06 21:09:04,128.16,0.05,6.41,Standard,5.99,8.94,136.68
362,19,2024-09-08 15:13:34,256.84,0.10,25.68,Standard,0.00,16.18,247.34
363,19,2024-09-24 08:04:42,201.70,0.10,20.17,Standard,0.00,12.71,194.24
364,19,2024-10-04 16:39:28,221.10,0.05,11.06,Standard,0.00,14.70,224.74
365,19,2024-10-21 11:13:44,181.35,0.05,9.07,Standard,0.00,12.06,184.34
366,19,2024-12-19 18:18:50,36.22,0.10,3.62,Standard,5.99,2.70,41.29
367,19,2025-01-31 10:48:24,181.05,0.05,9.05,Standard,0.00,12.04,184.04
368,19,2025-02-20 17:49:11,353.43,0.10,35.34,Standard,0.00,22.27,340.36
369,19,2025-03-25 20:06:34,41.32,0.10,4.13,Standard,5.99,3.02,46.20
370,19,2025-04-30 19:32:23,234.15,0.20,46.83,Standard,0.00,13.11,200.43
371,19,2025-06-24 18:34:16,18.57,0.00,0.00,Standard,5.99,1.72,26.28
372,19,2025-06-25 05:15:50,142.19,0.05,7.11,Standard,0.00,9.46,144.54
373,19,2025-07-24 20:14:05,568.74,0.15,85.31,Standard,0.00,33.84,517.27
374,19,2025-09-01 17:58:59,556.59,0.15,83.49,Standard,0.00,33.12,506.22
375,19,2025-10-13 19:35:22,137.21,0.05,6.86,Two-Day,0.00,9.12,139.47
376,19,2025-10-27 18:44:13,244.37,0.10,24.44,Standard,0.00,15.40,235.33
377,19,2025-11-07 12:39:48,361.48,0.10,36.15,Standard,0.00,22.77,348.10
378,19,2025-11-11 21:33:56,517.65,0.15,77.65,Standard,0.00,30.80,470.80
379,19,2025-11-12 19:45:29,317.94,0.10,31.79,Standard,0.00,20.03,306.18
380,19,2025-12-04 13:35:52,167.10,0.10,16.71,Two-Day,0.00,10.53,160.92
381,19,2025-12-25 17:03:05,190.36,0.05,9.52,Two-Day,0.00,12.66,193.50
382,19,2025-12-28 23:45:44,378.20,0.20,75.64,Next-Day,0.00,21.18,323.74
383,19,2026-01-11 19:23:23,406.56,0.10,40.66,Standard,0.00,25.61,391.51
384,19,2026-02-04 15:56:41,222.77,0.05,11.14,Two-Day,0.00,14.81,226.44
385,19,2026-02-08 20:10:02,184.49,0.05,9.22,Next-Day,0.00,12.27,187.54
386,19,2026-05-07 21:56:03,190.54,0.20,38.11,Standard,0.00,10.67,163.10
387,19,2026-06-08 19:44:14,181.35,0.05,9.07,Two-Day,0.00,12.06,184.34
388,19,2026-06-10 14:35:51,394.28,0.20,78.86,Standard,0.00,22.08,337.50
389,19,2026-06-19 16:49:38,53.55,0.00,0.00,Standard,5.99,4.17,63.71
390,19,2026-06-20 06:36:27,29.25,0.10,2.93,Standard,5.99,2.26,34.57
391,19,2026-08-16 11:20:58,28.75,0.10,2.88,Standard,5.99,2.23,34.09
392,19,2026-08-21 19:15:53,70.70,0.00,0.00,Standard,5.99,5.37,82.06
393,19,2026-08-25 16:02:06,372.34,0.10,37.23,Standard,0.00,23.46,358.57
394,19,2026-08-31 16:31:26,171.24,0.05,8.56,Standard,0.00,11.39,174.07
395,19,2026-09-03 15:05:10,293.20,0.10,29.32,Standard,0.00,18.47,282.35
396,20,2024-11-08 21:16:46,548.53,0.15,82.28,Standard,0.00,32.64,498.89
397,20,2025-02-05 13:40:00,104.50,0.05,5.23,Standard,5.99,7.37,112.63
398,20,2026-01-28 15:03:51,96.70,0.10,9.67,Standard,5.99,6.51,99.53
399,20,2026-02-08 14:57:24,413.89,0.10,41.39,Standard,0.00,26.08,398.58
400,20,2026-06-29 14:03:26,85.00,0.00,0.00,Standard,5.99,6.37,97.36
401,21,2024-06-30 20:37:48,133.20,0.05,6.66,Two-Day,0.00,8.86,135.40
402,21,2024-07-29 22:30:16,424.26,0.10,42.43,Standard,0.00,26.73,408.56
403,21,2024-09-01 13:29:04,88.36,0.00,0.00,Standard,5.99,6.60,100.95
404,21,2024-09-06 14:14:37,311.69,0.10,31.17,Standard,0.00,19.64,300.16
405,21,2024-10-21 09:57:22,332.20,0.10,33.22,Standard,0.00,20.93,319.91
406,21,2024-11-01 09:43:22,126.04,0.05,6.30,Standard,5.99,8.80,134.53
407,21,2025-01-04 20:26:53,422.28,0.10,42.23,Standard,0.00,26.60,406.65
408,21,2025-01-19 12:20:22,122.21,0.10,12.22,Standard,5.99,8.12,124.10
409,21,2025-02-26 21:03:47,33.32,0.00,0.00,Standard,5.99,2.75,42.06
410,21,2025-03-04 18:01:30,330.13,0.10,33.01,Standard,0.00,20.80,317.92
411,21,2025-03-25 20:17:12,503.18,0.15,75.48,Standard,0.00,29.94,457.64
412,21,2025-06-20 18:38:13,214.99,0.05,10.75,Two-Day,0.00,14.30,218.54
413,21,2025-06-23 16:10:56,253.83,0.10,25.38,Standard,0.00,15.99,244.44
414,21,2025-07-28 18:54:00,116.57,0.05,5.83,Standard,5.99,8.17,124.90
415,21,2025-08-16 15:57:23,518.25,0.15,77.74,Standard,0.00,30.84,471.35
416,21,2025-08-16 17:13:14,251.66,0.10,25.17,Standard,0.00,15.85,242.34
417,21,2025-09-21 13:41:52,216.64,0.05,10.83,Standard,0.00,14.41,220.22
418,21,2025-11-20 10:10:12,159.54,0.05,7.98,Standard,0.00,10.61,162.17
419,21,2025-12-07 17:16:35,132.95,0.05,6.65,Standard,0.00,8.84,135.14
420,21,2025-12-21 21:08:15,481.99,0.10,48.20,Standard,0.00,30.37,464.16
421,21,2026-01-04 16:04:44,357.97,0.10,35.80,Standard,0.00,22.55,344.72
422,21,2026-01-10 20:07:34,137.16,0.05,6.86,Two-Day,0.00,9.12,139.42
423,21,2026-01-17 14:51:37,328.83,0.10,32.88,Next-Day,0.00,20.72,316.67
424,21,2026-01-25 20:34:13,541.12,0.15,81.17,Standard,0.00,32.20,492.15
425,21,2026-02-21 17:45:53,172.53,0.05,8.63,Standard,0.00,11.47,175.37
426,21,2026-04-12 21:21:49,520.95,0.15,78.14,Standard,0.00,31.00,473.81
427,21,2026-05-01 11:17:40,111.68,0.10,11.17,Standard,5.99,7.46,113.96
428,21,2026-05-05 13:49:31,170.39,0.05,8.52,Standard,0.00,11.33,173.20
429,21,2026-05-20 18:04:08,51.74,0.00,0.00,Two-Day,12.99,4.53,69.26
430,21,2026-05-31 20:18:03,156.42,0.05,7.82,Standard,0.00,10.40,159.00
431,21,2026-07-10 20:48:32,254.94,0.20,50.99,Standard,0.00,14.28,218.23
432,22,2023-08-16 19:16:55,395.13,0.10,39.51,Next-Day,0.00,24.89,380.51
433,22,2023-11-03 17:56:05,104.50,0.05,5.23,Next-Day,24.99,8.70,132.96
434,22,2023-11-27 17:51:07,115.58,0.05,5.78,Two-Day,12.99,8.60,131.39
435,22,2023-12-14 16:29:14,63.02,0.00,0.00,Two-Day,12.99,5.32,81.33
436,22,2023-12-20 09:47:12,448.02,0.10,44.80,Two-Day,0.00,28.23,431.45
437,22,2024-01-14 22:47:46,377.57,0.10,37.76,Standard,0.00,23.79,363.60
438,22,2024-01-27 17:47:47,265.71,0.10,26.57,Standard,0.00,16.74,255.88
439,22,2024-02-22 19:15:55,231.29,0.05,11.56,Standard,0.00,15.38,235.11
440,22,2024-03-12 17:39:34,572.16,0.15,85.82,Standard,0.00,34.04,520.38
441,22,2024-04-06 11:12:13,660.91,0.15,99.14,Standard,0.00,39.32,601.09
442,22,2024-05-06 14:33:31,529.99,0.15,79.50,Standard,0.00,31.53,482.02
443,22,2024-05-19 10:42:14,172.53,0.05,8.63,Next-Day,0.00,11.47,175.37
444,22,2024-06-05 12:33:03,602.23,0.15,90.33,Standard,0.00,35.83,547.73
445,22,2024-06-17 12:57:35,65.61,0.00,0.00,Standard,5.99,5.01,76.61
446,22,2024-07-05 09:40:53,357.75,0.10,35.78,Standard,0.00,22.54,344.51
447,22,2024-07-31 20:59:33,191.75,0.20,38.35,Standard,0.00,10.74,164.14
448,22,2024-10-17 17:21:36,167.10,0.10,16.71,Standard,0.00,10.53,160.92
449,22,2024-11-11 19:04:18,596.96,0.15,89.54,Standard,0.00,35.52,542.94
450,22,2024-12-11 22:34:00,101.07,0.05,5.05,Standard,5.99,7.14,109.15
451,22,2025-02-04 06:26:15,272.15,0.10,27.22,Two-Day,0.00,17.15,262.08
452,22,2025-03-10 14:29:02,290.82,0.10,29.08,Standard,0.00,18.32,280.06
453,22,2025-04-04 12:33:30,281.06,0.10,28.11,Standard,0.00,17.71,270.66
454,22,2025-04-12 06:53:08,36.22,0.00,0.00,Standard,5.99,2.95,45.16
455,22,2025-05-21 16:40:02,134.62,0.05,6.73,Standard,0.00,8.95,136.84
456,22,2025-06-04 22:59:42,115.58,0.05,5.78,Standard,5.99,8.11,123.90
457,22,2025-06-21 16:39:06,58.78,0.10,5.88,Standard,5.99,4.12,63.01
458,22,2025-06-25 17:39:18,283.22,0.10,28.32,Next-Day,0.00,17.84,272.74
459,22,2025-06-29 21:17:28,365.44,0.10,36.54,Two-Day,0.00,23.02,351.92
460,22,2025-07-26 14:12:40,245.74,0.05,12.29,Standard,0.00,16.34,249.79
461,22,2025-07-30 18:31:49,119.30,0.05,5.97,Standard,5.99,8.35,127.67
462,22,2025-08-25 17:56:15,115.58,0.05,5.78,Standard,5.99,8.11,123.90
463,22,2025-09-07 16:59:16,88.43,0.10,8.84,Two-Day,12.99,6.48,99.06
464,22,2025-11-11 19:50:02,231.29,0.05,11.56,Next-Day,0.00,15.38,235.11
465,22,2026-01-03 17:37:57,675.62,0.15,101.34,Standard,0.00,40.20,614.48
466,22,2026-01-03 08:31:38,287.08,0.10,28.71,Two-Day,0.00,18.09,276.46
467,22,2026-02-20 17:01:50,476.29,0.10,47.63,Two-Day,0.00,30.01,458.67
468,22,2026-03-04 13:37:57,35.60,0.00,0.00,Standard,5.99,2.91,44.50
469,22,2026-03-11 20:28:13,320.81,0.10,32.08,Standard,0.00,20.21,308.94
470,22,2026-04-21 08:32:03,986.01,0.15,147.90,Standard,0.00,58.67,896.78
471,22,2026-04-27 19:31:47,251.66,0.10,25.17,Standard,0.00,15.85,242.34
472,22,2026-08-04 07:14:27,197.59,0.05,9.88,Standard,0.00,13.14,200.85
473,22,2026-08-09 10:55:11,504.22,0.15,75.63,Standard,0.00,30.00,458.59
474,22,2026-08-23 21:23:31,226.08,0.20,45.22,Two-Day,0.00,12.66,193.52
475,23,2023-04-19 09:07:14,137.21,0.20,27.44,Standard,5.99,8.10,123.86
476,23,2023-05-21 20:32:32,268.10,0.10,26.81,Standard,0.00,16.89,258.18
477,23,2023-06-19 14:41:58,72.00,0.10,7.20,Next-Day,24.99,6.29,96.08
478,23,2023-06-30 19:35:25,214.99,0.05,10.75,Standard,0.00,14.30,218.54
479,23,2023-08-20 14:01:56,807.86,0.15,121.18,Standard,0.00,48.07,734.75
480,23,2023-09-06 15:39:50,370.10,0.10,37.01,Standard,0.00,23.32,356.41
481,23,2024-02-10 19:05:59,288.75,0.20,57.75,Standard,0.00,16.17,247.17
482,23,2024-03-22 14:21:47,66.88,0.00,0.00,Standard,5.99,5.10,77.97
483,23,2024-06-13 16:42:40,44.40,0.10,4.44,Standard,5.99,3.22,49.17
484,23,2024-09-10 11:44:50,439.67,0.10,43.97,Standard,0.00,27.70,423.40
485,23,2024-10-24 10:24:36,197.75,0.05,9.89,Two-Day,0.00,13.15,201.01
486,23,2024-12-19 22:42:04,106.09,0.05,5.30,Standard,5.99,7.47,114.25
487,23,2025-01-05 13:18:31,115.58,0.05,5.78,Next-Day,24.99,9.44,144.23
488,23,2025-04-13 20:36:11,328.30,0.10,32.83,Standard,0.00,20.68,316.15
489,23,2025-06-08 21:40:52,852.74,0.15,127.91,Standard,0.00,50.74,775.57
490,23,2025-06-28 20:13:02,167.10,0.05,8.36,Standard,0.00,11.11,169.85
491,23,2026-01-13 20:14:17,648.99,0.15,97.35,Standard,0.00,38.61,590.25
492,23,2026-01-17 13:22:04,193.62,0.05,9.68,Standard,0.00,12.88,196.82
493,23,2026-05-01 20:37:42,241.67,0.05,12.08,Standard,0.00,16.07,245.66
494,23,2026-05-30 04:30:42,462.42,0.10,46.24,Two-Day,0.00,29.13,445.31
495,23,2026-06-09 10:29:53,142.19,0.10,14.22,Standard,0.00,8.96,136.93
496,23,2026-07-05 12:42:53,314.33,0.10,31.43,Standard,0.00,19.80,302.70
497,23,2026-07-16 12:15:46,151.59,0.05,7.58,Standard,0.00,10.08,154.09
498,23,2026-08-19 11:24:08,156.90,0.05,7.85,Standard,0.00,10.43,159.48
499,24,2023-12-18 17:36:05,138.81,0.05,6.94,Standard,0.00,9.23,141.10
500,24,2024-01-16 18:57:11,377.84,0.10,37.78,Standard,0.00,23.80,363.86
501,24,2024-10-08 15:20:11,36.22,0.00,0.00,Standard,5.99,2.95,45.16
502,24,2025-08-20 11:54:54,29.25,0.00,0.00,Standard,5.99,2.47,37.71
503,24,2026-02-05 21:12:57,233.41,0.10,23.34,Standard,0.00,14.70,224.77
504,24,2026-02-11 19:33:27,106.09,0.10,10.61,Standard,5.99,7.10,108.57
505,24,2026-07-07 08:29:07,167.10,0.20,33.42,Standard,0.00,9.36,143.04
506,25,2024-12-29 06:48:35,251.66,0.10,25.17,Standard,0.00,15.85,242.34
507,25,2025-02-23 08:49:22,58.78,0.00,0.00,Standard,5.99,4.53,69.30
508,25,2025-06-23 09:41:20,399.07,0.10,39.91,Standard,0.00,25.14,384.30
509,25,2025-09-10 01:20:29,212.58,0.05,10.63,Standard,0.00,14.14,216.09
510,25,2025-09-17 21:34:13,409.10,0.10,40.91,Standard,0.00,25.77,393.96
511,25,2025-09-27 13:11:04,591.09,0.20,118.22,Two-Day,0.00,33.10,505.97
512,25,2026-02-21 21:41:49,93.24,0.00,0.00,Standard,5.99,6.95,106.18
513,25,2026-06-30 18:30:39,127.09,0.05,6.35,Two-Day,12.99,9.36,143.09
514,25,2026-08-12 20:05:19,186.17,0.20,37.23,Standard,0.00,10.43,159.37
515,25,2026-08-28 22:18:01,151.32,0.05,7.57,Two-Day,0.00,10.06,153.81
516,26,2025-07-16 17:38:35,82.64,0.00,0.00,Standard,5.99,6.20,94.83
517,26,2025-08-18 12:05:56,336.00,0.10,33.60,Standard,0.00,21.17,323.57
518,26,2025-09-19 13:10:31,231.29,0.05,11.56,Two-Day,0.00,15.38,235.11
519,26,2026-01-04 13:02:25,122.59,0.05,6.13,Standard,5.99,8.57,131.02
520,26,2026-01-22 13:52:15,525.61,0.15,78.84,Standard,0.00,31.27,478.04
521,26,2026-01-29 01:41:55,185.23,0.05,9.26,Standard,0.00,12.32,188.29
522,26,2026-03-20 01:27:34,423.64,0.10,42.36,Two-Day,0.00,26.69,407.97
523,26,2026-03-31 19:50:22,200.71,0.05,10.04,Standard,0.00,13.35,204.02
524,26,2026-04-22 18:12:10,201.74,0.05,10.09,Standard,0.00,13.42,205.07
525,26,2026-04-30 06:08:53,89.55,0.20,17.91,Standard,5.99,5.43,83.06
526,26,2026-06-23 03:18:10,144.92,0.05,7.25,Standard,0.00,9.64,147.31
527,27,2024-08-31 15:52:00,202.61,0.05,10.13,Standard,0.00,13.47,205.95
528,27,2025-03-22 21:18:32,186.17,0.05,9.31,Two-Day,0.00,12.38,189.24
529,27,2025-09-25 23:03:04,713.71,0.15,107.06,Standard,0.00,42.47,649.12
530,27,2026-04-14 15:18:21,213.98,0.10,21.40,Standard,0.00,13.48,206.06
531,28,2024-12-14 17:09:46,737.34,0.15,110.60,Next-Day,0.00,43.87,670.61
532,28,2025-01-12 16:57:47,358.36,0.10,35.84,Standard,0.00,22.58,345.10
533,28,2026-05-21 21:20:09,28.75,0.00,0.00,Standard,5.99,2.43,37.17
534,28,2026-06-24 07:36:14,485.35,0.10,48.54,Standard,0.00,30.58,467.39
535,28,2026-07-30 09:38:19,615.04,0.15,92.26,Two-Day,0.00,36.59,559.37
536,29,2024-08-22 11:01:08,300.69,0.10,30.07,Standard,0.00,18.94,289.56
537,29,2024-09-09 17:47:56,129.11,0.10,12.91,Standard,5.99,8.55,130.74
538,29,2024-11-21 21:01:36,212.10,0.10,21.21,Standard,0.00,13.36,204.25
539,29,2025-04-20 15:41:44,405.73,0.10,40.57,Standard,0.00,25.56,390.72
540,29,2025-06-24 21:56:30,202.14,0.10,20.21,Standard,0.00,12.74,194.67
541,29,2025-07-03 21:48:27,236.92,0.05,11.85,Two-Day,0.00,15.75,240.82
542,29,2025-08-12 09:33:47,251.66,0.10,25.17,Standard,0.00,15.85,242.34
543,29,2025-09-24 17:29:37,120.68,0.05,6.03,Standard,5.99,8.44,129.08
544,29,2025-11-19 17:39:12,293.57,0.10,29.36,Standard,0.00,18.49,282.70
545,29,2025-12-01 11:13:11,297.86,0.10,29.79,Standard,0.00,18.76,286.83
546,29,2026-01-05 18:07:28,86.25,0.00,0.00,Standard,5.99,6.46,98.70
547,29,2026-02-06 13:06:29,91.14,0.00,0.00,Standard,5.99,6.80,103.93
548,29,2026-03-06 15:17:28,78.56,0.00,0.00,Standard,5.99,5.92,90.47
549,29,2026-03-09 20:02:14,233.40,0.05,11.67,Standard,0.00,15.52,237.25
550,29,2026-04-13 18:26:56,60.31,0.10,6.03,Standard,5.99,4.22,64.49
551,29,2026-05-07 18:44:54,107.82,0.05,5.39,Standard,5.99,7.59,116.01
552,29,2026-05-09 19:07:22,289.32,0.10,28.93,Standard,0.00,18.23,278.62
553,29,2026-05-14 15:27:27,18.00,0.00,0.00,Standard,5.99,1.68,25.67
554,30,2024-09-26 18:38:47,290.42,0.10,29.04,Standard,0.00,18.30,279.68
555,30,2024-12-26 14:00:07,102.82,0.05,5.14,Standard,5.99,7.26,110.93
556,30,2025-01-10 22:33:41,116.62,0.05,5.83,Standard,5.99,8.17,124.95
557,30,2025-01-11 21:44:38,539.68,0.15,80.95,Standard,0.00,32.11,490.84
558,30,2025-01-14 15:03:42,325.51,0.10,32.55,Standard,0.00,20.51,313.47
559,30,2025-04-18 12:25:21,128.16,0.05,6.41,Two-Day,12.99,9.43,144.17
560,30,2025-10-17 22:21:18,122.59,0.10,12.26,Standard,5.99,8.14,124.46
561,30,2026-01-10 13:00:12,614.08,0.15,92.11,Next-Day,0.00,36.54,558.51
562,30,2026-05-09 20:10:04,111.68,0.05,5.58,Standard,5.99,7.85,119.94
563,30,2026-05-19 21:36:13,461.62,0.10,46.16,Two-Day,0.00,29.08,444.54
564,30,2026-05-23 04:55:05,530.46,0.15,79.57,Standard,0.00,31.56,482.45
565,30,2026-05-24 17:01:33,32.58,0.10,3.26,Standard,5.99,2.47,37.78
566,30,2026-08-18 18:35:08,337.49,0.10,33.75,Standard,0.00,21.26,325.00
567,31,2024-12-21 14:45:45,293.57,0.10,29.36,Standard,0.00,18.49,282.70
568,31,2025-03-22 06:50:35,214.99,0.05,10.75,Standard,0.00,14.30,218.54
569,31,2025-08-03 16:54:35,503.17,0.15,75.48,Standard,0.00,29.94,457.63
570,31,2026-02-05 10:23:48,198.01,0.05,9.90,Standard,0.00,13.17,201.28
571,31,2026-02-26 14:50:18,395.33,0.10,39.53,Standard,0.00,24.91,380.71
572,32,2026-08-27 21:31:26,289.08,0.10,28.91,Standard,0.00,18.21,278.38
573,33,2026-04-25 16:21:49,251.33,0.10,25.13,Standard,0.00,15.83,242.03
574,33,2026-04-29 12:19:58,276.13,0.10,27.61,Standard,0.00,17.40,265.92
575,33,2026-05-25 10:10:50,122.59,0.05,6.13,Standard,5.99,8.57,131.02
576,33,2026-06-21 18:38:22,238.71,0.05,11.94,Standard,0.00,15.87,242.64
577,33,2026-08-31 22:51:28,96.75,0.00,0.00,Standard,5.99,7.19,109.93
578,34,2025-12-16 11:53:33,337.32,0.10,33.73,Two-Day,0.00,21.25,324.84
579,34,2026-04-03 04:58:22,85.69,0.00,0.00,Standard,5.99,6.42,98.10
580,35,2025-11-03 20:52:01,153.20,0.05,7.66,Standard,0.00,10.19,155.73
581,35,2025-11-11 23:30:40,228.97,0.05,11.45,Standard,0.00,15.23,232.75
582,35,2026-01-01 19:08:59,142.19,0.05,7.11,Standard,0.00,9.46,144.54
583,35,2026-02-02 10:49:09,292.39,0.10,29.24,Standard,0.00,18.42,281.57
584,35,2026-02-03 11:47:28,392.55,0.10,39.26,Standard,0.00,24.73,378.02
585,35,2026-02-17 21:00:42,348.56,0.10,34.86,Standard,0.00,21.96,335.66
586,35,2026-03-05 11:40:52,170.39,0.10,17.04,Next-Day,0.00,10.73,164.08
587,35,2026-03-06 18:08:33,508.42,0.15,76.26,Standard,0.00,30.25,462.41
588,35,2026-05-05 16:34:38,439.10,0.10,43.91,Standard,0.00,27.66,422.85
589,35,2026-05-26 19:50:03,15.89,0.00,0.00,Standard,5.99,1.53,23.41
590,35,2026-05-27 18:43:47,128.16,0.05,6.41,Standard,5.99,8.94,136.68
591,35,2026-06-26 14:03:40,354.25,0.10,35.43,Two-Day,0.00,22.32,341.14
592,35,2026-07-17 13:03:27,53.55,0.00,0.00,Two-Day,12.99,4.66,71.20
593,35,2026-08-12 20:07:01,73.40,0.00,0.00,Standard,5.99,5.56,84.95
594,35,2026-08-17 19:33:18,319.65,0.10,31.97,Standard,0.00,20.14,307.82
595,36,2023-06-14 20:24:48,516.73,0.15,77.51,Standard,0.00,30.75,469.97
596,36,2024-09-10 15:41:29,492.84,0.10,49.28,Two-Day,0.00,31.05,474.61
597,36,2024-12-03 13:57:08,53.06,0.10,5.31,Standard,5.99,3.76,57.50
598,36,2024-12-19 11:25:12,228.33,0.10,22.83,Standard,0.00,14.39,219.89
599,36,2025-08-29 10:25:46,326.41,0.10,32.64,Standard,0.00,20.56,314.33
600,36,2025-09-05 12:07:28,127.09,0.05,6.35,Standard,5.99,8.87,135.60
601,36,2025-11-24 16:45:55,325.45,0.10,32.55,Standard,0.00,20.50,313.40
602,36,2026-02-11 10:46:42,236.92,0.05,11.85,Standard,0.00,15.75,240.82
603,36,2026-05-01 21:52:46,283.22,0.10,28.32,Standard,0.00,17.84,272.74
604,36,2026-08-08 11:44:14,230.88,0.05,11.54,Two-Day,0.00,15.35,234.69
605,37,2025-09-03 14:47:18,67.51,0.10,6.75,Two-Day,12.99,5.16,78.91
606,37,2026-07-08 10:58:03,102.82,0.05,5.14,Standard,5.99,7.26,110.93
607,38,2025-05-30 23:33:03,223.35,0.05,11.17,Two-Day,0.00,14.85,227.03
608,38,2025-08-27 17:34:06,320.11,0.10,32.01,Standard,0.00,20.17,308.27
609,38,2025-10-03 21:19:20,433.82,0.10,43.38,Two-Day,0.00,27.33,417.77
610,38,2025-10-09 12:08:45,442.81,0.10,44.28,Standard,0.00,27.90,426.43
611,38,2025-12-20 15:20:40,112.16,0.05,5.61,Standard,5.99,7.88,120.42
612,38,2026-01-03 11:07:58,129.05,0.05,6.45,Standard,5.99,9.00,137.59
