OrderID,CustomerID,OrderDateTime,Subtotal,DiscountRate,DiscountAmount,ShippingMethod,Shipping,Tax,Total
306,21,2025-06-16 21:50:06,463.48,0.10,46.35,Two-Day,0.00,29.20,446.33
307,21,2025-10-17 12:18:07,100.76,0.20,20.15,Standard,5.99,6.06,92.66
308,21,2026-02-17 22:22:18,169.50,0.20,33.90,Standard,0.00,9.49,145.09
309,21,2026-05-16 21:37:19,251.45,0.10,25.15,Standard,0.00,15.84,242.14
310,22,2024-09-30 18:36:50,456.21,0.10,45.62,Standard,0.00,28.74,439.33
311,22,2024-10-22 22:48:43,663.34,0.15,99.50,Standard,0.00,39.47,603.31
312,22,2025-07-05 22:55:24,29.53,0.00,0.00,Standard,5.99,2.49,38.01
313,22,2026-01-30 13:55:57,52.30,0.00,0.00,Two-Day,12.99,4.57,69.86
314,22,2026-08-24 19:49:41,379.40,0.10,37.94,Standard,0.00,23.90,365.36
315,23,2026-08-24 17:27:08,94.84,0.00,0.00,Two-Day,12.99,7.55,115.38
316,24,2025-03-03 12:53:56,414.80,0.10,41.48,Two-Day,0.00,26.13,399.45
317,24,2025-10-08 16:45:18,29.53,0.10,2.95,Standard,5.99,2.28,34.85
318,24,2025-11-29 13:27:37,56.21,0.00,0.00,Standard,5.99,4.35,66.55
319,24,2026-06-13 19:32:11,135.17,0.05,6.76,Standard,0.00,8.99,137.40
320,25,2024-03-25 14:07:43,175.02,0.05,8.75,Standard,0.00,11.64,177.91
321,25,2024-10-08 13:22:37,222.97,0.05,11.15,Standard,0.00,14.83,226.65
322,25,2025-07-15 20:04:59,184.33,0.05,9.22,Standard,0.00,12.26,187.37
323,25,2026-04-22 21:07:38,586.67,0.15,88.00,Standard,0.00,34.91,533.58
324,25,2026-05-02 09:10:39,1049.13,0.15,157.37,Standard,0.00,62.42,954.18
325,25,2026-05-03 15:38:50,168.47,0.05,8.42,Standard,0.00,11.20,171.25
326,26,2023-03-22 18:19:25,100.76,0.05,5.04,Standard,5.99,7.12,108.83
327,26,2023-08-31 14:21:12,180.41,0.10,18.04,Standard,0.00,11.37,173.74
328,26,2023-09-01 22:51:48,475.28,0.10,47.53,Standard,0.00,29.94,457.69
329,26,2023-09-16 19:55:39,94.84,0.00,0.00,Standard,5.99,7.06,107.89
330,26,2023-12-13 14:53:26,87.51,0.00,0.00,Standard,5.99,6.55,100.05
331,26,2023-12-20 10:09:35,259.95,0.10,26.00,Standard,0.00,16.38,250.33
332,26,2024-03-26 10:54:33,251.45,0.10,25.15,Standard,0.00,15.84,242.14
333,26,2024-04-17 19:41:23,399.59,0.10,39.96,Standard,0.00,25.17,384.80
334,26,2024-05-02 15:04:17,528.06,0.15,79.21,Standard,0.00,31.42,480.27
335,26,2024-06-21 19:23:46,214.83,0.05,10.74,Standard,0.00,14.29,218.38
336,26,2024-07-23 07:48:55,344.14,0.10,34.41,Standard,0.00,21.68,331.41
337,26,2024-10-23 16:58:44,214.26,0.05,10.71,Standard,0.00,14.25,217.80
338,26,2024-11-10 10:32:51,426.29,0.10,42.63,Standard,0.00,26.86,410.52
339,26,2024-11-17 18:52:45,74.12,0.10,7.41,Two-Day,12.99,5.58,85.28
340,26,2025-04-20 11:51:00,59.73,0.00,0.00,Standard,5.99,4.60,70.32
341,26,2025-07-12 20:37:53,389.11,0.10,38.91,Standard,0.00,24.51,374.71
342,26,2025-08-21 22:34:17,73.71,0.00,0.00,Next-Day,24.99,6.91,105.61
343,26,2025-09-04 14:19:53,316.36,0.10,31.64,Standard,0.00,19.93,304.65
344,26,2026-01-16 17:57:21,37.95,0.00,0.00,Standard,5.99,3.08,47.02
345,26,2026-04-18 09:12:38,50.00,0.00,0.00,Standard,5.99,3.92,59.91
346,26,2026-06-26 22:18:00,149.93,0.05,7.50,Standard,0.00,9.97,152.40
347,26,2026-08-03 17:14:43,259.80,0.10,25.98,Standard,0.00,16.37,250.19
348,27,2025-12-18 08:20:26,261.93,0.10,26.19,Two-Day,0.00,16.50,252.24
349,27,2026-01-29 19:50:39,33.50,0.00,0.00,Standard,5.99,2.76,42.25
350,27,2026-03-19 20:36:51,284.49,0.10,28.45,Standard,0.00,17.92,273.96
351,27,2026-06-02 05:20:57,128.47,0.05,6.42,Two-Day,12.99,9.45,144.49
352,27,2026-07-26 09:50:33,515.59,0.15,77.34,Standard,0.00,30.68,468.93
353,27,2026-08-09 17:53:31,46.88,0.10,4.69,Standard,5.99,3.37,51.55
354,27,2026-08-23 14:18:31,30.46,0.00,0.00,Standard,5.99,2.55,39.00
355,27,2026-08-31 14:14:25,196.02,0.05,9.80,Two-Day,0.00,13.04,199.26
356,28,2024-06-30 19:30:30,453.96,0.10,45.40,Standard,0.00,28.60,437.16
357,28,2024-07-18 22:08:35,290.62,0.10,29.06,Standard,0.00,18.31,279.87
358,28,2024-08-08 19:44:13,604.30,0.15,90.65,Standard,0.00,35.96,549.61
359,28,2025-05-28 17:09:13,149.81,0.05,7.49,Standard,0.00,9.96,152.28
360,28,2025-05-28 23:01:21,622.63,0.15,93.39,Standard,0.00,37.05,566.29
361,28,2025-06-12 20:40:53,472.27,0.10,47.23,Standard,0.00,29.75,454.79
362,28,2025-08-12 11:09:44,253.74,0.10,25.37,Standard,0.00,15.99,244.36
363,28,2025-10-21 15:52:37,376.75,0.10,37.68,Standard,0.00,23.73,362.80
364,28,2025-10-30 11:36:13,339.39,0.10,33.94,Two-Day,0.00,21.38,326.83
365,28,2026-03-21 18:14:11,336.69,0.10,33.67,Standard,0.00,21.21,324.23
366,28,2026-03-22 20:05:22,73.71,0.00,0.00,Next-Day,24.99,6.91,105.61
367,28,2026-07-30 11:56:25,277.00,0.10,27.70,Standard,0.00,17.45,266.75
368,28,2026-08-13 16:53:32,110.90,0.05,5.55,Two-Day,12.99,8.28,126.62
369,28,2026-08-30 21:42:51,256.16,0.10,25.62,Standard,0.00,16.14,246.68
370,29,2025-12-12 12:06:18,348.54,0.10,34.85,Standard,0.00,21.96,335.65
371,29,2026-08-23 15:04:22,205.23,0.05,10.26,Standard,0.00,13.65,208.62
372,30,2023-08-13 16:30:29,575.31,0.15,86.30,Standard,0.00,34.23,523.24
373,30,2023-11-23 10:45:22,366.74,0.10,36.67,Two-Day,0.00,23.10,353.17
374,30,2024-05-18 14:56:56,152.80,0.05,7.64,Next-Day,0.00,10.16,155.32
375,30,2024-06-05 15:39:22,233.77,0.05,11.69,Standard,0.00,15.55,237.63
376,30,2024-12-13 11:45:43,436.06,0.10,43.61,Standard,0.00,27.47,419.92
377,30,2025-09-26 20:26:30,104.40,0.05,5.22,Standard,5.99,7.36,112.53
378,30,2025-11-13 15:45:17,23.33,0.00,0.00,Standard,5.99,2.05,31.37
379,30,2026-02-05 13:04:09,185.69,0.05,9.28,Standard,0.00,12.35,188.76
380,30,2026-04-04 18:56:37,487.61,0.10,48.76,Next-Day,0.00,30.72,469.57
381,31,2024-12-27 16:47:24,616.67,0.15,92.50,Two-Day,0.00,36.69,560.86
382,31,2025-01-12 15:23:28,184.33,0.05,9.22,Standard,0.00,12.26,187.37
383,31,2025-03-11 18:00:45,257.12,0.10,25.71,Standard,0.00,16.20,247.61
384,31,2025-03-14 20:41:37,278.37,0.10,27.84,Standard,0.00,17.54,268.07
385,31,2025-07-02 17:50:47,510.80,0.15,76.62,Standard,0.00,30.39,464.57
386,31,2025-08-15 09:50:50,252.02,0.10,25.20,Standard,0.00,15.88,242.70
387,31,2025-12-28 10:28:22,303.85,0.10,30.39,Standard,0.00,19.14,292.60
388,31,2026-01-25 13:26:37,335.49,0.10,33.55,Standard,0.00,21.14,323.08
389,31,2026-01-28 17:56:55,77.10,0.00,0.00,Standard,5.99,5.82,88.91
390,31,2026-04-15 12:18:11,245.43,0.05,12.27,Standard,0.00,16.32,249.48
391,31,2026-04-27 04:12:50,229.23,0.05,11.46,Standard,0.00,15.24,233.01
392,31,2026-07-20 21:05:45,270.21,0.10,27.02,Standard,0.00,17.02,260.21
393,32,2024-12-29 02:43:39,175.40,0.05,8.77,Standard,0.00,11.66,178.29
394,32,2025-09-01 15:44:10,519.90,0.15,77.99,Standard,0.00,30.93,472.84
395,32,2025-11-13 15:07:45,37.95,0.00,0.00,Standard,5.99,3.08,47.02
396,32,2026-05-06 08:39:52,695.22,0.15,104.28,Standard,0.00,41.37,632.31
397,32,2026-08-14 22:08:53,133.66,0.05,6.68,Standard,0.00,8.89,135.87
398,33,2026-08-16 18:58:04,119.71,0.05,5.99,Standard,5.99,8.38,128.09
399,34,2024-10-04 23:29:13,531.39,0.15,79.71,Standard,0.00,31.62,483.30
400,34,2024-12-10 22:17:02,693.31,0.15,104.00,Standard,0.00,41.25,630.56
401,34,2024-12-24 22:31:50,119.71,0.10,11.97,Two-Day,12.99,8.45,129.18
402,34,2025-01-05 20:48:15,111.70,0.05,5.59,Standard,5.99,7.85,119.95
403,34,2025-02-23 17:39:34,81.20,0.00,0.00,Standard,5.99,6.10,93.29
404,34,2025-02-24 20:26:34,151.64,0.05,7.58,Standard,0.00,10.08,154.14
405,34,2025-03-12 14:04:48,357.27,0.20,71.45,Two-Day,0.00,20.01,305.83
406,34,2025-06-02 08:39:00,184.33,0.20,36.87,Standard,0.00,10.32,157.78
407,34,2025-06-08 19:24:04,259.20,0.10,25.92,Standard,0.00,16.33,249.61
408,34,2025-06-08 08:15:53,79.09,0.00,0.00,Standard,5.99,5.96,91.04
409,34,2025-08-04 14:20:43,107.76,0.05,5.39,Standard,5.99,7.59,115.95
410,34,2025-08-14 10:22:11,381.72,0.10,38.17,Standard,0.00,24.05,367.60
411,34,2025-08-20 14:27:16,106.81,0.05,5.34,Standard,5.99,7.52,114.98
412,34,2025-08-31 19:42:20,292.29,0.10,29.23,Standard,0.00,18.41,281.47
413,34,2025-09-28 18:45:58,132.51,0.05,6.63,Standard,0.00,8.81,134.69
414,34,2025-10-29 16:50:19,624.83,0.15,93.72,Standard,0.00,37.18,568.29
415,34,2025-12-18 19:05:30,23.26,0.00,0.00,Two-Day,12.99,2.54,38.79
416,34,2026-01-02 17:01:31,411.61,0.10,41.16,Standard,0.00,25.93,396.38
417,34,2026-01-28 10:16:10,257.76,0.10,25.78,Standard,0.00,16.24,248.22
418,34,2026-03-26 10:17:36,133.66,0.05,6.68,Standard,0.00,8.89,135.87
419,34,2026-03-29 15:48:59,669.60,0.15,100.44,Standard,0.00,39.84,609.00
420,34,2026-04-08 20:00:11,477.65,0.10,47.77,Two-Day,0.00,30.09,459.97
421,34,2026-04-20 08:43:19,290.62,0.10,29.06,Standard,0.00,18.31,279.87
422,34,2026-04-23 22:36:05,315.28,0.10,31.53,Standard,0.00,19.86,303.61
423,34,2026-05-20 18:21:48,324.70,0.10,32.47,Next-Day,0.00,20.46,312.69
424,34,2026-07-17 09:06:52,338.25,0.10,33.83,Standard,0.00,21.31,325.73
425,34,2026-07-20 15:15:39,385.45,0.10,38.55,Standard,0.00,24.28,371.18
426,34,2026-08-06 14:13:49,191.96,0.10,19.20,Standard,0.00,12.09,184.85
427,34,2026-08-27 17:09:32,130.90,0.05,6.55,Standard,5.99,9.12,139.46
428,35,2026-06-23 20:00:27,106.21,0.05,5.31,Standard,5.99,7.48,114.37
429,35,2026-08-09 16:17:48,365.90,0.10,36.59,Standard,0.00,23.05,352.36
430,35,2026-09-01 20:00:21,168.08,0.05,8.40,Standard,0.00,11.18,170.86
431,36,2025-03-15 17:56:33,23.26,0.00,0.00,Standard,5.99,2.05,31.30
432,36,2025-03-21 05:08:34,412.24,0.10,41.22,Standard,0.00,25.97,396.99
433,36,2025-05-09 13:51:00,281.51,0.10,28.15,Standard,0.00,17.74,271.10
434,36,2025-06-15 16:55:39,253.74,0.10,25.37,Standard,0.00,15.99,244.36
435,36,2025-08-24 10:04:56,273.65,0.10,27.37,Standard,0.00,17.24,263.52
436,36,2025-09-13 19:06:57,312.89,0.10,31.29,Two-Day,0.00,19.71,301.31
437,36,2026-02-24 11:02:36,109.94,0.10,10.99,Standard,5.99,7.35,112.29
438,36,2026-02-25 21:36:30,672.96,0.15,100.94,Standard,0.00,40.04,612.06
439,36,2026-03-09 18:53:58,258.09,0.10,25.81,Standard,0.00,16.26,248.54
440,36,2026-03-31 15:02:08,154.38,0.05,7.72,Standard,0.00,10.27,156.93
441,36,2026-05-17 18:58:43,278.36,0.10,27.84,Two-Day,0.00,17.54,268.06
442,36,2026-08-19 11:40:48,133.66,0.05,6.68,Next-Day,0.00,8.89,135.87
443,36,2026-09-05 18:04:44,30.46,0.00,0.00,Standard,5.99,2.55,39.00
444,37,2026-01-22 21:38:54,670.14,0.15,100.52,Two-Day,0.00,39.87,609.49
445,37,2026-05-05 06:39:35,107.25,0.05,5.36,Standard,5.99,7.55,115.43
446,37,2026-07-07 11:33:13,177.11,0.05,8.86,Standard,0.00,11.78,180.03
447,38,2023-11-17 13:22:18,353.12,0.20,70.62,Next-Day,0.00,19.78,302.28
448,38,2023-12-19 15:46:11,128.47,0.05,6.42,Two-Day,12.99,9.45,144.49
449,38,2024-01-10 08:52:51,188.88,0.05,9.44,Standard,0.00,12.56,192.00
450,38,2024-02-03 07:05:08,167.84,0.05,8.39,Standard,0.00,11.16,170.61
451,38,2024-02-08 13:30:18,130.69,0.05,6.53,Standard,5.99,9.11,139.26
452,38,2024-04-08 18:16:21,111.70,0.05,5.59,Standard,5.99,7.85,119.95
453,38,2024-06-05 20:55:31,184.33,0.05,9.22,Standard,0.00,12.26,187.37
454,38,2024-11-10 11:00:56,395.96,0.10,39.60,Standard,0.00,24.95,381.31
455,38,2024-12-14 21:28:34,259.95,0.10,26.00,Next-Day,0.00,16.38,250.33
456,38,2024-12-14 13:48:36,135.17,0.05,6.76,Standard,0.00,8.99,137.40
457,38,2025-03-29 17:41:08,973.49,0.15,146.02,Standard,0.00,57.92,885.39
458,38,2025-05-26 18:43:37,167.01,0.05,8.35,Standard,0.00,11.11,169.77
459,38,2025-09-29 14:14:27,168.96,0.05,8.45,Standard,0.00,11.24,171.75
460,38,2025-11-22 11:32:45,233.77,0.05,11.69,Standard,0.00,15.55,237.63
461,38,2026-01-16 11:20:47,331.52,0.10,33.15,Standard,0.00,20.89,319.26
462,38,2026-03-11 18:17:36,187.62,0.05,9.38,Standard,0.00,12.48,190.72
463,38,2026-04-10 21:33:23,270.02,0.10,27.00,Standard,0.00,17.01,260.03
464,38,2026-04-21 11:11:33,343.63,0.10,34.36,Standard,0.00,21.65,330.92
465,38,2026-04-23 18:40:15,254.88,0.10,25.49,Standard,0.00,16.06,245.45
466,38,2026-07-27 01:46:28,358.49,0.10,35.85,Standard,0.00,22.58,345.22
467,39,2023-12-10 13:25:03,37.29,0.00,0.00,Next-Day,24.99,4.36,66.64
468,39,2024-07-19 18:06:32,83.92,0.00,0.00,Two-Day,12.99,6.78,103.69
469,39,2024-09-01 19:48:00,270.34,0.10,27.03,Standard,0.00,17.03,260.34
470,39,2025-06-29 07:32:36,521.51,0.15,78.23,Two-Day,0.00,31.03,474.31
471,39,2025-09-02 12:44:49,519.56,0.15,77.93,Standard,0.00,30.91,472.54
472,39,2026-04-18 11:04:27,139.04,0.05,6.95,Two-Day,0.00,9.25,141.34
473,39,2026-05-19 04:27:34,60.76,0.00,0.00,Standard,5.99,4.67,71.42
474,39,2026-06-11 14:51:30,27.38,0.00,0.00,Standard,5.99,2.34,35.71
475,40,2026-08-10 07:45:03,151.64,0.20,30.33,Two-Day,12.99,9.40,143.70
476,41,2026-06-07 14:20:11,317.87,0.10,31.79,Standard,0.00,20.03,306.11
477,41,2026-06-20 13:21:00,161.78,0.05,8.09,Two-Day,0.00,10.76,164.45
478,42,2025-12-22 12:15:26,46.88,0.10,4.69,Standard,5.99,3.37,51.55
479,42,2026-03-05 20:04:29,494.79,0.10,49.48,Standard,0.00,31.17,476.48
480,42,2026-04-16 22:25:40,153.88,0.05,7.69,Two-Day,0.00,10.23,156.42
481,42,2026-04-27 01:02:29,84.04,0.00,0.00,Two-Day,12.99,6.79,103.82
482,42,2026-06-12 15:31:22,128.91,0.10,12.89,Standard,5.99,8.54,130.55
483,42,2026-08-30 17:10:29,154.38,0.05,7.72,Standard,0.00,10.27,156.93
484,43,2025-09-24 10:39:07,68.80,0.10,6.88,Standard,5.99,4.75,72.66
485,43,2025-12-21 20:44:39,226.21,0.05,11.31,Standard,0.00,15.04,229.94
486,43,2026-01-18 15:03:23,389.86,0.10,38.99,Standard,0.00,24.56,375.43
487,43,2026-01-29 09:35:35,343.10,0.10,34.31,Standard,0.00,21.62,330.41
488,43,2026-03-17 15:14:48,109.94,0.05,5.50,Standard,5.99,7.73,118.16
489,43,2026-05-29 18:16:02,531.70,0.15,79.76,Standard,0.00,31.64,483.58
490,43,2026-06-07 11:15:51,83.92,0.00,0.00,Standard,5.99,6.29,96.20
491,43,2026-08-02 20:02:37,734.85,0.15,110.23,Two-Day,0.00,43.72,668.34
492,44,2025-04-07 20:29:39,190.34,0.05,9.52,Standard,0.00,12.66,193.48
493,44,2025-04-13 16:19:49,36.93,0.00,0.00,Standard,5.99,3.00,45.92
494,44,2025-06-14 09:08:00,302.35,0.10,30.24,Standard,0.00,19.05,291.16
495,44,2025-07-13 07:21:29,351.37,0.10,35.14,Standard,0.00,22.14,338.37
496,44,2025-09-20 14:34:53,240.87,0.05,12.04,Two-Day,0.00,16.02,244.85
497,44,2025-10-04 18:35:00,957.96,0.15,143.69,Standard,0.00,57.00,871.27
498,44,2025-11-19 07:34:34,158.35,0.05,7.92,Standard,0.00,10.53,160.96
499,44,2026-02-03 18:22:18,531.32,0.15,79.70,Two-Day,0.00,31.61,483.23
500,44,2026-02-23 19:12:20,516.83,0.15,77.52,Standard,0.00,30.75,470.06
501,44,2026-04-09 21:31:31,586.71,0.15,88.01,Standard,0.00,34.91,533.61
502,44,2026-05-13 07:06:23,154.28,0.05,7.71,Two-Day,0.00,10.26,156.83
503,44,2026-05-14 19:06:32,148.99,0.05,7.45,Standard,0.00,9.91,151.45
504,44,2026-05-25 20:12:26,271.71,0.10,27.17,Standard,0.00,17.12,261.66
505,44,2026-06-02 20:34:48,135.31,0.10,13.53,Standard,5.99,8.94,136.71
506,44,2026-06-04 03:39:07,99.54,0.00,0.00,Next-Day,24.99,8.72,133.25
507,45,2024-10-15 08:01:15,154.17,0.10,15.42,Two-Day,0.00,9.71,148.46
508,45,2024-10-20 12:20:00,251.45,0.10,25.15,Standard,0.00,15.84,242.14
509,45,2024-12-04 12:42:20,205.23,0.05,10.26,Standard,0.00,13.65,208.62
510,45,2024-12-18 18:45:12,419.93,0.10,41.99,Two-Day,0.00,26.46,404.40
511,45,2024-12-19 07:56:29,23.26,0.00,0.00,Two-Day,12.99,2.54,38.79
512,45,2025-02-10 18:06:37,312.89,0.10,31.29,Standard,0.00,19.71,301.31
513,45,2025-04-09 10:45:47,347.26,0.10,34.73,Standard,0.00,21.88,334.41
514,45,2025-05-07 01:22:07,213.42,0.20,42.68,Two-Day,0.00,11.95,182.69
515,45,2025-05-21 12:58:21,789.99,0.15,118.50,Two-Day,0.00,47.00,718.49
516,45,2025-07-03 14:55:33,261.87,0.10,26.19,Standard,0.00,16.50,252.18
517,45,2025-07-27 10:57:25,635.66,0.20,127.13,Standard,0.00,35.60,544.13
518,45,2025-07-30 20:04:34,139.04,0.05,6.95,Standard,0.00,9.25,141.34
519,45,2025-08-07 15:46:16,262.29,0.10,26.23,Standard,0.00,16.52,252.58
520,45,2025-09-03 19:41:35,191.93,0.05,9.60,Standard,0.00,12.76,195.09
521,45,2025-09-04 11:20:09,56.28,0.00,0.00,Standard,5.99,4.36,66.63
522,45,2025-09-27 06:55:07,457.40,0.10,45.74,Standard,0.00,28.82,440.48
523,45,2025-10-31 18:54:19,127.87,0.05,6.39,Standard,5.99,8.92,136.39
524,45,2025-12-04 21:37:32,184.33,0.05,9.22,Standard,0.00,12.26,187.37
525,45,2025-12-11 10:35:33,130.73,0.10,13.07,Standard,5.99,8.66,132.31
526,45,2025-12-18 21:51:06,471.49,0.10,47.15,Standard,0.00,29.70,454.04
527,45,2026-01-05 23:23:33,718.08,0.15,107.71,Standard,0.00,42.73,653.10
528,45,2026-01-08 14:25:40,298.49,0.10,29.85,Standard,0.00,18.80,287.44
529,45,2026-02-11 07:44:47,228.83,0.10,22.88,Standard,0.00,14.42,220.37
530,45,2026-03-22 14:26:39,110.79,0.05,5.54,Standard,5.99,7.79,119.03
531,45,2026-05-19 15:31:50,253.74,0.10,25.37,Standard,0.00,15.99,244.36
532,45,2026-05-24 13:18:05,241.11,0.10,24.11,Standard,0.00,15.19,232.19
533,45,2026-06-05 20:11:42,197.57,0.05,9.88,Standard,0.00,13.14,200.83
534,45,2026-06-16 21:39:56,195.71,0.05,9.79,Standard,0.00,13.01,198.93
535,45,2026-07-02 14:28:59,197.57,0.05,9.88,Two-Day,0.00,13.14,200.83
536,45,2026-07-29 20:45:34,275.66,0.10,27.57,Standard,0.00,17.37,265.46
537,45,2026-08-16 18:23:00,597.17,0.15,89.58,Two-Day,0.00,35.53,543.12
538,45,2026-08-20 07:59:19,165.09,0.05,8.25,Standard,0.00,10.98,167.82
539,46,2023-02-26 11:50:38,148.99,0.05,7.45,Standard,0.00,9.91,151.45
540,46,2023-06-12 10:52:44,454.35,0.10,45.44,Standard,0.00,28.62,437.53
541,46,2023-11-30 19:48:46,157.00,0.05,7.85,Standard,0.00,10.44,159.59
542,46,2024-01-28 12:23:19,270.02,0.10,27.00,Standard,0.00,17.01,260.03
543,46,2024-02-21 09:12:20,63.82,0.00,0.00,Two-Day,12.99,5.38,82.19
544,46,2024-10-10 21:31:48,205.23,0.05,10.26,Standard,0.00,13.65,208.62
545,46,2024-10-27 12:32:55,23.91,0.00,0.00,Standard,5.99,2.09,31.99
546,46,2025-06-15 20:44:28,169.44,0.05,8.47,Next-Day,0.00,11.27,172.24
547,46,2025-06-23 20:01:13,65.03,0.00,0.00,Two-Day,12.99,5.46,83.48
548,46,2025-06-24 17:22:47,64.98,0.10,6.50,Standard,5.99,4.51,68.98
549,46,2025-07-22 20:31:36,771.12,0.15,115.67,Standard,0.00,45.88,701.33
550,46,2025-08-21 22:11:49,322.59,0.20,64.52,Standard,0.00,18.06,276.13
551,46,2025-10-02 16:42:01,148.99,0.05,7.45,Standard,0.00,9.91,151.45
552,46,2025-11-09 21:14:19,305.33,0.10,30.53,Standard,0.00,19.24,294.04
553,46,2025-11-15 19:24:58,207.22,0.05,10.36,Standard,0.00,13.78,210.64
554,46,2026-01-10 10:46:21,74.12,0.20,14.82,Two-Day,12.99,5.06,77.35
555,46,2026-02-03 17:08:35,321.49,0.10,32.15,Standard,0.00,20.25,309.59
556,46,2026-02-09 15:57:10,151.64,0.05,7.58,Next-Day,0.00,10.08,154.14
557,46,2026-05-25 07:32:27,268.75,0.10,26.88,Standard,0.00,16.93,258.80
558,46,2026-06-28 20:11:46,243.57,0.05,12.18,Two-Day,0.00,16.20,247.59
559,46,2026-07-25 18:41:50,1020.53,0.15,153.08,Two-Day,0.00,60.72,928.17
560,46,2026-08-28 23:41:28,175.02,0.05,8.75,Standard,0.00,11.64,177.91
561,47,2026-07-18 09:36:59,218.86,0.05,10.94,Standard,0.00,14.55,222.47
562,47,2026-08-05 22:07:30,115.34,0.05,5.77,Next-Day,24.99,9.42,143.98
563,48,2024-05-01 17:18:20,73.71,0.00,0.00,Standard,5.99,5.58,85.28
564,48,2024-06-14 12:07:16,312.89,0.10,31.29,Standard,0.00,19.71,301.31
565,48,2024-06-28 18:08:40,263.42,0.10,26.34,Standard,0.00,16.60,253.68
566,48,2024-07-14 19:56:29,209.17,0.05,10.46,Standard,0.00,13.91,212.62
567,48,2024-07-29 20:26:53,482.95,0.10,48.30,Standard,0.00,30.43,465.08
568,48,2025-02-06 14:57:04,558.16,0.20,111.63,Standard,0.00,31.26,477.79
569,48,2025-02-10 16:59:42,265.91,0.10,26.59,Standard,0.00,16.75,256.07
570,48,2025-03-17 21:25:20,249.07,0.05,12.45,Standard,0.00,16.56,253.18
571,48,2025-03-30 17:51:24,158.48,0.10,15.85,Standard,0.00,9.98,152.61
572,48,2025-04-11 18:07:13,507.48,0.15,76.12,Two-Day,0.00,30.20,461.56
573,48,2025-04-21 12:22:05,119.71,0.05,5.99,Next-Day,24.99,9.71,148.42
574,48,2025-06-02 18:55:52,73.71,0.00,0.00,Standard,5.99,5.58,85.28
575,48,2025-06-17 10:37:54,69.57,0.00,0.00,Standard,5.99,5.29,80.85
576,48,2026-01-10 13:08:24,130.38,0.05,6.52,Standard,5.99,9.09,138.94
577,48,2026-02-13 23:09:31,445.78,0.10,44.58,Standard,0.00,28.08,429.28
578,48,2026-02-23 10:39:29,130.90,0.05,6.55,Standard,5.99,9.12,139.46
579,48,2026-03-17 14:40:21,233.77,0.05,11.69,Next-Day,0.00,15.55,237.63
580,48,2026-04-11 10:20:51,149.93,0.05,7.50,Standard,0.00,9.97,152.40
581,48,2026-06-01 20:01:10,58.10,0.00,0.00,Standard,5.99,4.49,68.58
582,48,2026-06-21 17:33:18,30.74,0.00,0.00,Standard,5.99,2.57,39.30
583,48,2026-08-15 02:20:39,283.04,0.10,28.30,Standard,0.00,17.83,272.57
584,49,2024-06-16 14:18:56,262.13,0.10,26.21,Two-Day,0.00,16.51,252.43
585,49,2025-04-02 17:42:09,243.57,0.05,12.18,Standard,0.00,16.20,247.59
586,49,2025-10-06 18:13:41,38.55,0.00,0.00,Standard,5.99,3.12,47.66
587,49,2025-12-18 06:09:42,205.23,0.05,10.26,Standard,0.00,13.65,208.62
588,49,2026-01-05 21:07:46,130.73,0.10,13.07,Standard,5.99,8.66,132.31
589,49,2026-02-20 15:33:37,382.30,0.10,38.23,Standard,0.00,24.08,368.15
590,49,2026-07-10 13:40:42,149.93,0.05,7.50,Next-Day,0.00,9.97,152.40
591,50,2023-11-09 20:48:40,533.66,0.15,80.05,Two-Day,0.00,31.75,485.36
592,50,2024-12-22 21:44:15,94.26,0.00,0.00,Standard,5.99,7.02,107.27
593,50,2025-05-26 20:05:00,522.48,0.15,78.37,Standard,0.00,31.09,475.20
594,50,2025-08-23 17:30:18,284.61,0.10,28.46,Two-Day,0.00,17.93,274.08
595,50,2026-02-24 14:47:35,180.09,0.05,9.00,Two-Day,0.00,11.98,183.07
596,50,2026-05-31 20:13:22,68.80,0.00,0.00,Standard,5.99,5.24,80.03
597,50,2026-08-06 19:44:09,54.76,0.00,0.00,Standard,5.99,4.25,65.00
598,51,2026-06-03 17:44:30,87.96,0.00,0.00,Standard,5.99,6.58,100.53
599,52,2025-06-01 18:31:59,101.99,0.05,5.10,Standard,5.99,7.20,110.08
600,52,2025-09-30 01:23:47,135.17,0.05,6.76,Two-Day,0.00,8.99,137.40
601,52,2026-01-03 11:03:37,148.99,0.05,7.45,Standard,0.00,9.91,151.45
602,52,2026-07-12 03:21:19,251.76,0.10,25.18,Standard,0.00,15.86,242.44
603,53,2025-07-18 16:01:26,201.45,0.05,10.07,Two-Day,0.00,13.40,204.78
604,53,2026-03-07 18:01:26,25.23,0.00,0.00,Two-Day,12.99,2.68,40.90
605,53,2026-08-08 22:22:47,429.87,0.10,42.99,Two-Day,0.00,27.08,413.96
606,53,2026-08-12 05:23:23,365.74,0.10,36.57,Standard,0.00,23.04,352.21
607,54,2025-11-15 14:26:42,323.74,0.10,32.37,Standard,0.00,20.40,311.77
608,54,2026-03-22 11:26:13,407.22,0.20,81.44,Standard,0.00,22.80,348.58
609,54,2026-07-17 16:51:45,259.44,0.10,25.94,Standard,0.00,16.35,249.85
610,55,2024-11-05 20:58:23,61.48,0.00,0.00,Standard,5.99,4.72,72.19
611,55,2025-06-30 13:11:34,473.83,0.10,47.38,Standard,0.00,29.85,456.30
